구분,과목코드,분반,과목명,시수,부문,강의실
글로컬교양,14113760,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(교육1호관 107)
글로컬교양,14113770,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(교육4호관 305)
글로컬교양,14113780,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(교육4호관 201)
글로컬교양,14113790,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(교육1호관 108)
글로컬교양,14113810,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(교육1호관 201)
글로컬교양,14113820,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(백령스포츠센터 105)
글로컬교양,14113830,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(교육1호관 104)
글로컬교양,14113910,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(사회과학1호관 328)
글로컬교양,14113920,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(사회과학1호관 112)
글로컬교양,14113930,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(사회과학1호관 113)
글로컬교양,14113940,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,화9(사회과학1호관 108)
글로컬교양,14113950,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,화9(사회과학2호관 229)
글로컬교양,14113960,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(사회과학1호관 223)
글로컬교양,14113970,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(사회과학1호관 217)
글로컬교양,14113980,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(사회과학1호관 222)
글로컬교양,14114110,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(산2호관 315)
글로컬교양,14114120,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(산1호관 211)
글로컬교양,14114130,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(산2호관 216)
글로컬교양,14114140,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(산1호관 503)
글로컬교양,14114150,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(산2호관 420)
글로컬교양,14114160,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(산1호관 415)
글로컬교양,14114170,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(산2호관 419)
글로컬교양,14114210,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수7(수의학관 112)
글로컬교양,14114310,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(혁신제약임상연구동 103)
글로컬교양,14114410,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(집현관 103)
글로컬교양,14114510,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(의생명B호관 128)
글로컬교양,14114520,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(의생명B호관 309)
글로컬교양,14114530,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(의생명A호관 320)
글로컬교양,14114540,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(의생명A호관 206)
글로컬교양,14114550,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(의생명A호관 220)
글로컬교양,14114560,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(의생명B호관  101)
글로컬교양,14114610,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인3호관 306)
글로컬교양,14114620,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인2호관 408)
글로컬교양,14114630,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인1호관 206)
글로컬교양,14114640,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인3호관 205)
글로컬교양,14114650,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인1호관 305)
글로컬교양,14114660,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인3호관 404)
글로컬교양,14114670,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인1호관 406)
글로컬교양,14114680,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인3호관 103)
글로컬교양,14114690,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(인3호관 302)
글로컬교양,14114710,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(자1호관 104)
글로컬교양,14114720,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(자2호관 218)
글로컬교양,14114730,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(자5호관 108)
글로컬교양,14114740,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수2(자2호관 426)
글로컬교양,14114740,2,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수2(자3호관 302)
글로컬교양,14114750,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(자1호관 407)
글로컬교양,14114750,2,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(자4호관 305)
글로컬교양,14114760,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(자2호관 118)
글로컬교양,14114810,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(한빛관 202)
글로컬교양,14114820,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(공1호관 309)
글로컬교양,14114820,2,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(공1호관 310)
글로컬교양,14114830,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(아산관 101)
글로컬교양,14114840,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(60주년기념관 110)
글로컬교양,14114850,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수8(한빛관 201)
글로컬교양,14114910,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(60주년기념관 201)
글로컬교양,14114910,2,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수9(60주년기념관 301)
글로컬교양,14114920,1,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수1(인2호관 108)
글로컬교양,14114920,2,진로탐색과꿈-설계,1-1-0-0,진로탐색및설계,수1(인2호관 208)
글로컬교양,14200002,1,실사구시의지평,2-2-0-0,지역특성화,"수6,7(60주년기념관 110)"
글로컬교양,14200003,1,지속가능발전의이해,2-2-0-0,지역특성화,"금,12"
글로컬교양,14200004,1,강원의녹색문학과생태인문학,3-3-0-0,지역특성화,"월A2,목A2(인1호관 103)"
글로컬교양,14200005,1,강원의민속과문학,3-3-0-0,지역특성화,"월A5,A6(인1호관 105)"
글로컬교양,14200006,1,강원지역기반로컬문학및문화자원크리에이터특강,3-3-0-0,지역특성화,토12
글로컬교양,14200006,98,강원지역기반로컬문학및문화자원크리에이터특강,3-3-0-0,지역특성화,토2
글로컬교양,14200008,1,강원지역패션상품콘텐츠기획,3-3-0-0,지역특성화,"목A3,A4(교육1호관 308)"
글로컬교양,14200009,1,교양해부학,3-3-0-0,지역특성화,"화6,7,8(의학2호관 217)"
글로컬교양,14200010,1,외국인을위한춘천의문화와여가,2-2-0-0,지역특성화,"월12,화12"
글로컬교양,14200010,2,외국인을위한춘천의문화와여가,2-2-0-0,지역특성화,"월13,목12"
글로컬교양,14200011,1,향의문화와과학,3-3-0-0,지역특성화,"화7,8,9(인1호관 105)"
글로컬교양,14200012,1,경춘선의문학과문화,3-3-0-0,지역특성화,"수7,8,9(인2호관 108)"
글로컬교양,14200017,1,춘천문화그현재와미래,3-3-0-0,지역특성화,"수6,7,8(사회과학2호관 001)"
글로컬교양,14200019,1,동네도서관에서만나는유럽문학,3-3-0-0,지역특성화,토4
글로컬교양,14200019,98,동네도서관에서만나는유럽문학,3-3-0-0,지역특성화,토4
글로컬교양,14200020,1,마음챙김명상과현대인의삶,3-3-0-0,지역특성화,"수5,6,7(교육1호관 309)"
글로컬교양,14200022,1,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,2,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,3,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,4,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,5,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,6,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,7,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,8,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200022,9,사회봉사,1-0-2-0,지역특성화,
글로컬교양,14200024,1,외식속소비자심리,3-3-0-0,지역특성화,"화1,2,수2(경영1호관 402)"
글로컬교양,14200026,1,이야기로떠나는춘천여행,3-3-0-0,지역특성화,"화5,6,7(교육1호관 309)"
글로컬교양,14200030,1,글로컬영상콘텐츠탐구와표현,3-3-0-0,지역특성화,"화6,7,8(인1호관 103)"
글로컬교양,14200031,1,강원도소비자와함께,3-3-0-0,지역특성화,"월A4,A5(공3호관 214)"
글로컬교양,14200032,1,행복한인문학적지혜,3-3-0-0,지역특성화,"화2,3,4(인1호관 103)"
글로컬교양,14200033,1,문화예술산책,3-3-0-0,지역특성화,"월6,7,8(영상바이오관 100)"
글로컬교양,14200034,1,로컬크리에이터,2-2-0-0,지역특성화,일7
글로컬교양,14207003,1,강원로컬문화를활용한브랜딩,3-2-2-0,지역특성화,"월6,7,8,9(미래관 301)"
글로컬교양,14207004,1,강원문화사,3-3-0-0,지역특성화,토2
글로컬교양,14207010,1,공정과연대:지역사회와사회적경제,2-2-0-0,지역특성화,"월7,8(60주년기념관 201)"
교직,21000001,1,교육학개론,2-2-0-0,,"화2,3(교육1호관 307)"
교직,21000001,2,교육학개론,2-2-0-0,,"화4,5(교육1호관 307)"
교직,21000001,3,교육학개론,2-2-0-0,,"수8,9(교육1호관 204)"
교직,21000001,4,교육학개론,2-2-0-0,,"금5,6(교육1호관 204)"
교직,21000002,1,교육심리,2-2-0-0,,"화4,5(교육1호관 301)"
교직,21000002,2,교육심리,2-2-0-0,,"화6,7(교육1호관 301)"
교직,21000002,3,교육심리,2-2-0-0,,"금4,5(교육1호관 309)"
교직,21000002,4,교육심리,2-2-0-0,,"금6,7(교육1호관 309)"
교직,21000003,1,교육철학및교육사,2-2-0-0,,"화4,5(60주년기념관 603)"
교직,21000003,2,교육철학및교육사,2-2-0-0,,"화6,7(교육1호관 105)"
교직,21000003,3,교육철학및교육사,2-2-0-0,,"화8,9(교육1호관 105)"
교직,21000003,4,교육철학및교육사,2-2-0-0,,"수4,5(60주년기념관 504)"
교직,21000004,1,교육사회,2-2-0-0,,"화6,7(교육1호관 307)"
교직,21000004,2,교육사회,2-2-0-0,,"화8,9(교육1호관 307)"
교직,21000004,3,교육사회,2-2-0-0,,"수2,3(교육1호관 307)"
교직,21000004,4,교육사회,2-2-0-0,,"수4,5(교육1호관 307)"
교직,21000005,1,교육행정및교육경영,2-2-0-0,,"화4,5(교육4호관 118)"
교직,21000005,2,교육행정및교육경영,2-2-0-0,,"화6,7(교육4호관 118)"
교직,21000005,3,교육행정및교육경영,2-2-0-0,,"수4,5(교육1호관 105)"
교직,21000005,4,교육행정및교육경영,2-2-0-0,,"수6,7(교육1호관 105)"
교직,21000006,1,교육과정,2-2-0-0,,"화5,6(교육1호관 204)"
교직,21000006,2,교육과정,2-2-0-0,,"수5,6(교육1호관 204)"
교직,21000006,3,교육과정,2-2-0-0,,"금5,6(교육1호관 301)"
교직,21000006,4,교육과정,2-2-0-0,,"금7,8(교육1호관 301)"
교직,21000007,1,교육방법및교육공학,2-2-0-0,,"화4,5(60주년기념관 604)"
교직,21000007,2,교육방법및교육공학,2-2-0-0,,"화6,7(60주년기념관 604)"
교직,21000007,3,교육방법및교육공학,2-2-0-0,,"화8,9(60주년기념관 604)"
교직,21000007,4,교육방법및교육공학,2-2-0-0,,"수5,6(60주년기념관 603)"
교직,21000008,1,특수교육학개론,2-2-0-0,,"화,8,9(교육1호관 204)"
교직,21000008,2,특수교육학개론,2-2-0-0,,"수3,4(교육1호관 308)"
교직,21000008,3,특수교육학개론,2-2-0-0,,"수5,6(교육1호관 308)"
교직,21000008,4,특수교육학개론,2-2-0-0,,"수7,8(교육1호관 308)"
교직,21000008,5,특수교육학개론,2-2-0-0,,"금8,9(교육1호관 307)"
교직,21000009,1,교직실무,2-2-0-0,,"월10,11(교육3호관 201)"
교직,21000009,2,교직실무,2-2-0-0,,"화10,11(교육4호관 430)"
교직,21000009,3,교직실무,2-2-0-0,,"수8,9(교육1호관 105)"
교직,21000009,4,교직실무,2-2-0-0,,"수6,7(교육1호관 206)"
교직,21000009,5,교직실무,2-2-0-0,,"화10,11(교육4호관 204)"
교직,21000009,6,교직실무,2-2-0-0,,"수8,9(교육1호관 207)"
교직,21000009,7,교직실무,2-2-0-0,,"화9,10(교육4호관 305)"
교직,21000009,8,교직실무,2-2-0-0,,"금8,9(교육1호관 106)"
교직,21000009,9,교직실무,2-2-0-0,,"수7,8(교육1호관 108)"
교직,21000009,10,교직실무,2-2-0-0,,"목10,11(교육1호관 306)"
교직,21000009,11,교직실무,2-2-0-0,,"화8,9(백령스포츠센터 104)"
교직,21000009,12,교직실무,2-2-0-0,,"금8,9(교육1호관 104)"
교직,21000009,13,교직실무,2-2-0-0,,"목10,11(교육4호관 430)"
교직,21000009,14,교직실무,2-2-0-0,,"화6,7(60주년기념관 603)"
교직,21000009,15,교직실무,2-2-0-0,,"화8,9(60주년기념관 603)"
교직,21000010,1,학교현장실습,2-1-4-0,,화9(교육3호관 101)
교직,21000010,2,학교현장실습,2-1-4-0,,금11(교육1호관 203)
교직,21000010,3,학교현장실습,2-1-4-0,,금4(교육4호관 201)
교직,21000010,4,학교현장실습,2-1-4-0,,화8(교육4호관 118)
교직,21000010,5,학교현장실습,2-1-4-0,,화10(교육1호관 205)
교직,21000010,6,학교현장실습,2-1-4-0,,화9(교육1호관 207)
교직,21000010,7,학교현장실습,2-1-4-0,,수10(교육4호관 305)
교직,21000010,8,학교현장실습,2-1-4-0,,목A1(교육1호관 106)
교직,21000010,9,학교현장실습,2-1-4-0,,화10(교육1호관 108)
교직,21000010,10,학교현장실습,2-1-4-0,,수10(교육1호관 201)
교직,21000010,11,학교현장실습,2-1-4-0,,금9(백령스포츠센터 306)
교직,21000010,12,학교현장실습,2-1-4-0,,금10(교육1호관 104)
교직,21000010,13,학교현장실습,2-1-4-0,,
교직,21000011,1,교육봉사활동,2-0-4-0,,
교직,21000011,2,교육봉사활동,2-0-4-0,,
교직,21000011,3,교육봉사활동,2-0-4-0,,
교직,21000011,4,교육봉사활동,2-0-4-0,,
교직,21000011,5,교육봉사활동,2-0-4-0,,
교직,21000011,6,교육봉사활동,2-0-4-0,,
교직,21000011,7,교육봉사활동,2-0-4-0,,
교직,21000011,8,교육봉사활동,2-0-4-0,,
교직,21000011,9,교육봉사활동,2-0-4-0,,
교직,21000011,10,교육봉사활동,2-0-4-0,,
교직,21000011,11,교육봉사활동,2-0-4-0,,
교직,21000011,12,교육봉사활동,2-0-4-0,,
교직,21000011,13,교육봉사활동,2-0-4-0,,
교직,21000012,1,학교폭력예방및학생의이해,2-2-0-0,,"화,8,9(교육1호관 301)"
교직,21000012,2,학교폭력예방및학생의이해,2-2-0-0,,"수1,2(교육1호관 204)"
교직,21000012,3,학교폭력예방및학생의이해,2-2-0-0,,"수3,4(교육1호관 204)"
교직,21000012,4,학교폭력예방및학생의이해,2-2-0-0,,"금2,3(60주년기념관 604)"
교직,21000012,5,학교폭력예방및학생의이해,2-2-0-0,,"금4,5(60주년기념관 604)"
교직,21000013,1,디지털교육,2-2-0-0,,"화2,3"
교직,21000013,2,디지털교육,2-2-0-0,,"화7,8(교육4호관 204)"
교직,21000013,3,디지털교육,2-2-0-0,,"목4,5(미래관 301)"
교직,21000013,4,디지털교육,2-2-0-0,,"목6,7(미래관 301)"
교직,21000013,5,디지털교육,2-2-0-0,,"목8,9(미래관 301)"
교직,21000014,1,교육평가,2-2-0-0,,"화5,6(교육1호관 308)"
교직,21000014,2,교육평가,2-2-0-0,,"화7,8(교육1호관 308)"
교직,21000014,3,교육평가,2-2-0-0,,"수5,6(교육1호관 301)"
교직,21000014,4,교육평가,2-2-0-0,,"수7,8(교육1호관 301)"
교직,21000015,1,생활지도및상담,2-2-0-0,,"수2,3(교육1호관 309)"
자유선택,22100002,1,대학생을위한학습전략1,2-2-0-0,,토6
자유선택,22100002,98,대학생을위한학습전략1,2-2-0-0,,토6
자유선택,22100003,1,대학생을위한학습전략2,1-1-0-0,,"화,11"
자유선택,22100006,1,공학전공선택,2-2-0-0,,"수5,6(공2호관 208)"
자유선택,22100010,1,대학생활과진로설계,2-2-0-0,,"수5,6(인2호관 108)"
자유선택,22200008,1,GTEP무역기본교육,3-0-6-0,,
자유선택,22200010,1,GTEP현장무역실습1,3-0-6-0,,
자유선택,22200014,1,AI국내장기현장실습(15주),3-0-40-0,,
자유선택,22200015,1,AI국내장기심화현장실습(15주),15-0-40-0,,
자유선택,22200019,1,지역기업및벤처의이해,3-3-0-0,,"수2,3,4(교육4호관 118)"
자유선택,22200020,1,취업설계,2-2-0-0,,"금7,8(60주년기념관 110)"
자유선택,22200021,1,국내장기현장실습(15주이상),18-0-40-0,,
자유선택,22200022,1,국외장기현장실습(15주이상),18-0-40-0,,
자유선택,22200027,1,현장실습(15주이상),3-0-40-0,,
자유선택,22300001,1,SW창업입문,2-2-0-0,,"월6,7(60주년기념관 110)"
자유선택,22300002,1,창업·벤처이해와탐구,3-3-0-0,,"목6,7,8(60주년기념관 110)"
자유선택,22300003,1,창업?주인될래머슴될래,3-3-0-0,,"수5,6,7(60주년기념관 604)"
자유선택,22300004,1,단계별창업전략쌓기,3-3-0-0,,"목3,4,5(60주년기념관 110)"
자유선택,22300006,1,잘쓰는사업계획서1,3-3-0-0,,"화2,3,4(60주년기념관 111)"
자유선택,22300010,1,창업마케팅1,3-3-0-0,,"수4,5,6(60주년기념관 111)"
자유선택,22300012,1,리얼스타트업(모의창업),3-3-0-0,,"월4,5,6(60주년기념관 604)"
자유선택,22300014,1,학생창업입문,3-3-0-0,,"월7,8,9(60주년기념관 604)"
